date,material_type,quantity_requested,quantity_sold,average_price,number_of_buyers,number_of_transactions,location
2025-07-04,Plastic,9644.9,8095.4,35.78,16,13,Ahmedabad
2025-07-05,Plastic,8167.1,6637.2,33.5,14,18,Delhi
2025-07-06,Plastic,5531.5,4763.1,35.36,9,10,Bengaluru
2025-07-07,Plastic,9806.2,8131.6,33.58,15,17,Mumbai
2025-07-08,Plastic,9008.7,8039.1,36.54,16,22,Mumbai
2025-07-09,Plastic,10480.9,8321.6,35.47,16,13,Delhi
2025-07-10,Plastic,9588.1,7347.6,36.48,17,15,Surat
2025-07-11,Plastic,9934.1,8209.4,34.32,18,18,Hyderabad
2025-07-12,Plastic,7430.1,5889.9,35.33,15,21,Chennai
2025-07-13,Plastic,5615.0,5121.7,35.64,11,11,Hyderabad
2025-07-14,Plastic,9023.3,8368.5,36.0,17,16,Delhi
2025-07-15,Plastic,9749.0,8953.5,34.89,15,12,Coimbatore
2025-07-16,Plastic,9385.6,8440.1,36.02,16,15,Mumbai
2025-07-17,Plastic,9529.3,8290.0,34.99,18,23,Kolkata
2025-07-18,Plastic,9793.7,8749.6,35.44,19,22,Chennai
2025-07-19,Plastic,7148.3,6559.1,34.92,14,12,Bengaluru
2025-07-20,Plastic,5113.5,3953.4,35.25,9,10,Mumbai
2025-07-21,Plastic,9632.6,7643.2,34.78,16,19,Ahmedabad
2025-07-22,Plastic,10310.6,9595.1,35.29,16,23,Hyderabad
2025-07-23,Plastic,9340.9,7406.2,33.81,15,14,Surat
2025-07-24,Plastic,9631.6,7843.0,35.2,18,15,Ahmedabad
2025-07-25,Plastic,9316.0,7372.2,33.66,16,21,Kolkata
2025-07-26,Plastic,8388.5,6657.7,34.64,16,16,Ahmedabad
2025-07-27,Plastic,4585.4,4102.2,34.99,7,8,Hyderabad
2025-07-28,Plastic,9345.6,7761.9,34.69,16,17,Coimbatore
2025-07-29,Plastic,8596.2,7602.8,34.82,14,13,Kolkata
2025-07-30,Plastic,8203.6,7551.4,33.67,14,19,Kolkata
2025-07-31,Plastic,9377.3,7271.3,35.28,15,21,Kolkata
2025-08-01,Plastic,9292.4,7741.2,36.6,15,17,Mumbai
2025-08-02,Plastic,7339.1,6623.6,33.72,13,17,Hyderabad
2025-08-03,Plastic,5210.9,4532.1,33.94,8,11,Pune
2025-08-04,Plastic,10497.7,9225.1,36.74,19,23,Coimbatore
2025-08-05,Plastic,9054.3,8420.7,34.65,17,14,Mumbai
2025-08-06,Plastic,9364.1,8040.2,36.71,14,13,Mumbai
2025-08-07,Plastic,8854.8,7798.3,34.18,16,19,Mumbai
2025-08-08,Plastic,9240.0,7998.7,36.75,14,12,Kolkata
2025-08-09,Plastic,7264.3,6404.0,36.69,14,15,Bengaluru
2025-08-10,Plastic,5015.7,4731.7,33.88,8,11,Hyderabad
2025-08-11,Plastic,9840.4,8300.7,35.64,18,24,Coimbatore
2025-08-12,Plastic,9552.4,7750.7,35.74,15,20,Mumbai
2025-08-13,Plastic,9095.3,7960.1,35.1,14,18,Pune
2025-08-14,Plastic,8043.2,6964.4,36.49,16,22,Pune
2025-08-15,Plastic,8854.7,7655.3,34.15,14,17,Ahmedabad
2025-08-16,Plastic,8429.7,7289.7,33.94,13,12,Delhi
2025-08-17,Plastic,5033.6,3969.9,35.66,10,12,Bengaluru
2025-08-18,Plastic,9435.7,7999.3,34.86,18,21,Ahmedabad
2025-08-19,Plastic,9566.4,7875.3,33.98,19,21,Hyderabad
2025-08-20,Plastic,9033.8,8281.2,34.33,17,17,Surat
2025-08-21,Plastic,8570.4,6552.9,34.46,17,14,Kolkata
2025-08-22,Plastic,7881.0,6939.0,36.05,13,14,Ahmedabad
2025-08-23,Plastic,7498.9,6906.4,33.92,16,20,Ahmedabad
2025-08-24,Plastic,4735.2,4355.9,33.65,8,7,Chennai
2025-08-25,Plastic,8956.2,6864.0,35.38,16,16,Coimbatore
2025-08-26,Plastic,8339.3,6767.9,33.89,14,15,Mumbai
2025-08-27,Plastic,8747.2,7434.1,33.8,13,13,Surat
2025-08-28,Plastic,8864.2,7718.4,33.55,18,26,Chennai
2025-08-29,Plastic,8954.2,8148.7,34.6,16,22,Surat
2025-08-30,Plastic,6674.8,5030.9,36.19,14,17,Chennai
2025-08-31,Plastic,5549.6,4542.5,36.42,10,12,Coimbatore
2025-09-01,Plastic,8559.2,7072.3,35.4,17,18,Hyderabad
2025-09-02,Plastic,8092.9,6696.2,33.89,12,15,Delhi
2025-09-03,Plastic,8750.3,6769.5,36.05,14,16,Delhi
2025-09-04,Plastic,8803.8,7140.9,35.61,13,14,Delhi
2025-09-05,Plastic,8850.3,7642.4,34.79,14,20,Pune
2025-09-06,Plastic,7682.7,6715.4,34.89,14,15,Ahmedabad
2025-09-07,Plastic,4910.3,4289.7,33.8,11,12,Chennai
2025-09-08,Plastic,8712.2,6735.6,34.42,17,15,Ahmedabad
2025-09-09,Plastic,8288.6,7336.9,33.97,14,18,Delhi
2025-09-10,Plastic,9101.1,6834.2,36.63,17,20,Delhi
2025-09-11,Plastic,8826.0,7516.9,35.66,17,19,Chennai
2025-09-12,Plastic,8564.9,6483.5,35.9,15,19,Ahmedabad
2025-09-13,Plastic,6265.4,4950.3,34.46,13,19,Ahmedabad
2025-09-14,Plastic,5606.0,5171.0,36.11,13,13,Hyderabad
2025-09-15,Plastic,8211.4,7716.9,36.46,16,16,Ahmedabad
2025-09-16,Plastic,8479.3,6446.1,34.59,14,16,Ahmedabad
2025-09-17,Plastic,8880.7,7829.0,36.35,16,19,Mumbai
2025-09-18,Plastic,8218.2,7372.3,35.06,16,17,Mumbai
2025-09-19,Plastic,8090.7,7393.7,35.47,15,20,Pune
2025-09-20,Plastic,6160.1,5055.7,35.45,11,11,Ahmedabad
2025-09-21,Plastic,5291.7,4928.8,36.27,8,10,Bengaluru
2025-09-22,Plastic,8492.6,6799.5,35.96,14,16,Bengaluru
2025-09-23,Plastic,9968.9,8674.0,33.27,17,22,Kolkata
2025-09-24,Plastic,8303.2,7242.3,34.35,14,17,Mumbai
2025-09-25,Plastic,8335.6,6806.5,33.34,16,22,Pune
2025-09-26,Plastic,8488.7,6841.3,36.28,13,17,Ahmedabad
2025-09-27,Plastic,7171.6,6131.7,34.56,15,14,Kolkata
2025-09-28,Plastic,4791.1,3949.7,34.66,9,8,Surat
2025-09-29,Plastic,8997.6,6965.7,34.67,17,17,Kolkata
2025-09-30,Plastic,8325.1,6315.3,36.47,13,15,Ahmedabad
2025-10-01,Plastic,8158.0,6459.6,36.64,15,13,Coimbatore
2025-10-02,Plastic,7985.5,7141.8,34.6,13,18,Mumbai
2025-10-03,Plastic,7809.8,7166.9,34.35,12,16,Bengaluru
2025-10-04,Plastic,6871.5,5713.8,35.06,15,17,Surat
2025-10-05,Plastic,4881.4,4082.7,33.96,10,14,Ahmedabad
2025-10-06,Plastic,8504.3,6856.4,34.74,16,22,Coimbatore
2025-10-07,Plastic,9308.0,7442.0,36.23,15,21,Hyderabad
2025-10-08,Plastic,9308.8,8512.4,35.25,17,17,Pune
2025-10-09,Plastic,8652.4,7518.3,35.99,17,17,Chennai
2025-10-10,Plastic,8040.5,6116.2,33.56,13,16,Delhi
2025-10-11,Plastic,6892.4,5231.2,36.06,11,14,Surat
2025-10-12,Plastic,4785.5,3903.0,34.62,12,12,Ahmedabad
2025-10-13,Plastic,8551.2,7227.1,35.47,14,16,Hyderabad
2025-10-14,Plastic,8544.0,7882.8,33.33,13,13,Hyderabad
2025-10-15,Plastic,8573.3,7955.1,34.82,15,15,Ahmedabad
2025-10-16,Plastic,8697.8,7442.0,33.99,15,12,Pune
2025-10-17,Plastic,8603.4,7603.1,35.94,14,15,Bengaluru
2025-10-18,Plastic,7281.5,6568.7,33.35,14,20,Ahmedabad
2025-10-19,Plastic,5237.6,4278.2,35.9,8,9,Kolkata
2025-10-20,Plastic,8523.5,7552.2,33.67,14,17,Hyderabad
2025-10-21,Plastic,9463.9,8769.3,34.65,14,20,Surat
2025-10-22,Plastic,8520.9,6577.8,33.91,16,16,Surat
2025-10-23,Plastic,8264.0,7263.4,35.07,15,22,Chennai
2025-10-24,Plastic,9127.9,8123.6,36.63,15,17,Kolkata
2025-10-25,Plastic,6923.0,5809.6,34.42,15,20,Coimbatore
2025-10-26,Plastic,5277.4,4474.5,33.48,8,10,Delhi
2025-10-27,Plastic,7990.8,7343.6,34.52,12,16,Mumbai
2025-10-28,Plastic,9620.4,7293.9,33.38,18,21,Kolkata
2025-10-29,Plastic,9331.0,8268.6,34.3,18,24,Kolkata
2025-10-30,Plastic,8424.7,7951.2,36.07,14,14,Pune
2025-10-31,Plastic,8451.5,7120.3,34.77,15,19,Coimbatore
2025-11-01,Plastic,8075.7,7458.7,36.32,16,14,Bengaluru
2025-11-02,Plastic,4895.9,4175.3,35.4,9,8,Ahmedabad
2025-11-03,Plastic,8780.6,7558.5,36.12,14,19,Delhi
2025-11-04,Plastic,8191.2,7459.9,34.15,13,14,Kolkata
2025-11-05,Plastic,9024.8,7356.3,35.43,16,23,Mumbai
2025-11-06,Plastic,9097.1,8439.8,35.18,18,26,Surat
2025-11-07,Plastic,9518.3,7549.2,33.95,15,22,Coimbatore
2025-11-08,Plastic,6881.3,5795.7,36.36,14,11,Pune
2025-11-09,Plastic,4643.1,3625.8,35.42,8,7,Pune
2025-11-10,Plastic,9469.3,7403.0,36.17,14,20,Surat
2025-11-11,Plastic,9727.4,9139.0,35.55,18,19,Hyderabad
2025-11-12,Plastic,8654.1,6527.5,35.35,14,20,Pune
2025-11-13,Plastic,9804.1,9019.2,34.65,17,25,Hyderabad
2025-11-14,Plastic,9383.5,7092.7,35.34,18,16,Pune
2025-11-15,Plastic,8066.1,6493.5,36.03,12,16,Ahmedabad
2025-11-16,Plastic,5349.9,4235.5,33.82,9,8,Surat
2025-11-17,Plastic,8366.6,6872.8,33.58,15,12,Mumbai
2025-11-18,Plastic,9398.4,7289.4,33.52,18,16,Coimbatore
2025-11-19,Plastic,9938.3,8960.5,35.68,18,26,Bengaluru
2025-11-20,Plastic,9132.9,8325.1,33.44,18,25,Coimbatore
2025-11-21,Plastic,9373.3,8092.2,36.44,14,20,Pune
2025-11-22,Plastic,7667.3,6206.4,34.26,15,14,Kolkata
2025-11-23,Plastic,4247.6,3490.6,35.9,10,12,Hyderabad
2025-11-24,Plastic,10326.5,8957.0,35.09,17,17,Pune
2025-11-25,Plastic,9259.7,8126.5,34.4,18,25,Pune
2025-11-26,Plastic,9884.6,9109.7,35.13,18,16,Hyderabad
2025-11-27,Plastic,9660.1,8722.5,36.3,18,26,Bengaluru
2025-11-28,Plastic,10258.9,8898.3,36.29,15,17,Bengaluru
2025-11-29,Plastic,8067.2,7455.4,34.53,15,19,Kolkata
2025-11-30,Plastic,5488.8,4976.6,35.56,9,9,Pune
2025-12-01,Plastic,9428.7,8187.4,34.1,18,16,Delhi
2025-12-02,Plastic,10176.1,9113.6,36.23,19,20,Mumbai
2025-12-03,Plastic,9069.5,7277.0,35.01,17,15,Pune
2025-12-04,Plastic,10169.3,7657.3,35.73,17,20,Mumbai
2025-12-05,Plastic,9456.9,8199.5,33.65,16,21,Kolkata
2025-12-06,Plastic,8589.8,7425.2,35.54,15,16,Mumbai
2025-12-07,Plastic,5773.3,4377.4,36.46,9,10,Delhi
2025-12-08,Plastic,10286.9,8940.7,34.51,18,22,Hyderabad
2025-12-09,Plastic,10078.1,8300.9,34.41,19,16,Coimbatore
2025-12-10,Plastic,9328.8,7944.0,35.74,15,17,Pune
2025-12-11,Plastic,9738.3,7888.1,35.94,18,22,Ahmedabad
2025-12-12,Plastic,10420.6,8381.3,35.26,17,18,Chennai
2025-12-13,Plastic,8300.2,6434.6,35.05,14,20,Surat
2025-12-14,Plastic,6328.6,5774.5,34.12,14,16,Coimbatore
2025-12-15,Plastic,10399.3,7834.9,33.47,18,25,Pune
2025-12-16,Plastic,9848.5,8567.9,34.24,17,20,Delhi
2025-12-17,Plastic,9952.5,8383.7,34.18,15,17,Bengaluru
2025-12-18,Plastic,10366.2,8184.1,35.22,19,24,Ahmedabad
2025-12-19,Plastic,9370.8,7248.2,34.4,18,17,Coimbatore
2025-12-20,Plastic,9119.0,8535.6,35.97,17,19,Surat
2025-12-21,Plastic,6141.0,5507.5,33.32,12,11,Bengaluru
2025-12-22,Plastic,10971.8,10228.5,36.7,19,17,Ahmedabad
2025-12-23,Plastic,9810.7,8137.6,33.94,15,22,Pune
2025-12-24,Plastic,11043.7,10377.6,35.68,18,18,Ahmedabad
2025-12-25,Plastic,11495.6,10705.6,35.48,17,14,Mumbai
2025-12-26,Plastic,10018.3,9438.0,34.43,16,22,Pune
2025-12-27,Plastic,8918.7,7323.4,36.62,16,23,Bengaluru
2025-12-28,Plastic,6083.2,5728.2,34.73,14,21,Hyderabad
2025-12-29,Plastic,10021.0,7923.7,36.03,18,23,Delhi
2025-12-30,Plastic,10919.6,9095.5,33.44,20,21,Coimbatore
2025-12-31,Plastic,11097.1,8992.0,36.06,21,18,Kolkata
2025-01-01,Paper,7158.6,6396.3,11.75,13,15,Pune
2025-01-02,Paper,7800.8,7271.5,12.22,18,18,Bengaluru
2025-01-03,Paper,6833.1,5252.6,12.26,16,19,Hyderabad
2025-01-04,Paper,5499.8,4554.9,11.86,10,13,Surat
2025-01-05,Paper,4312.9,3822.7,11.69,8,10,Delhi
2025-01-06,Paper,7496.6,5676.5,12.09,18,27,Kolkata
2025-01-07,Paper,7260.6,5954.1,12.22,13,11,Pune
2025-01-08,Paper,7818.5,7099.3,12.06,18,15,Chennai
2025-01-09,Paper,7744.6,6380.7,11.65,14,13,Mumbai
2025-01-10,Paper,7882.9,5988.6,12.13,16,20,Hyderabad
2025-01-11,Paper,6114.3,5451.0,12.53,14,14,Surat
2025-01-12,Paper,4570.8,3467.0,12.49,10,12,Ahmedabad
2025-01-13,Paper,7497.3,6400.8,12.53,14,17,Surat
2025-01-14,Paper,8395.7,6651.5,11.76,18,21,Delhi
2025-01-15,Paper,7415.9,6708.3,11.92,15,20,Mumbai
2025-01-16,Paper,8460.5,7835.6,12.37,16,19,Mumbai
2025-01-17,Paper,7759.2,6614.7,11.51,16,15,Delhi
2025-01-18,Paper,5808.8,4861.9,11.98,12,16,Delhi
2025-01-19,Paper,4932.2,4001.9,12.42,11,12,Kolkata
2025-01-20,Paper,7860.6,6200.6,12.22,15,20,Surat
2025-01-21,Paper,8137.4,7438.3,11.89,18,22,Pune
2025-01-22,Paper,8290.8,7077.5,12.22,19,22,Mumbai
2025-01-23,Paper,8003.5,6439.0,12.08,17,18,Ahmedabad
2025-01-24,Paper,7700.7,6797.8,11.77,16,17,Surat
2025-01-25,Paper,6761.5,5364.9,12.35,17,22,Hyderabad
2025-01-26,Paper,4544.9,3492.2,11.79,12,13,Bengaluru
2025-01-27,Paper,8215.5,6483.6,11.73,16,20,Surat
2025-01-28,Paper,7243.8,6532.5,12.42,17,23,Mumbai
2025-01-29,Paper,8176.2,7384.2,12.11,18,20,Kolkata
2025-01-30,Paper,7818.2,5963.5,12.48,18,17,Bengaluru
2025-01-31,Paper,8642.2,7478.2,12.35,17,22,Bengaluru
2025-02-01,Paper,6763.2,5432.6,12.07,14,13,Coimbatore
2025-02-02,Paper,4716.4,3751.0,11.65,12,16,Mumbai
2025-02-03,Paper,8298.3,6312.1,11.86,15,14,Delhi
2025-02-04,Paper,7799.8,6617.3,11.76,18,27,Ahmedabad
2025-02-05,Paper,8738.4,7430.2,11.46,18,24,Pune
2025-02-06,Paper,8888.1,7704.4,12.22,18,23,Ahmedabad
2025-02-07,Paper,8349.3,7368.4,12.18,17,23,Ahmedabad
2025-02-08,Paper,7220.9,6141.3,12.07,13,11,Pune
2025-02-09,Paper,4516.6,3692.2,12.42,10,14,Ahmedabad
2025-02-10,Paper,7993.7,7037.1,11.71,17,25,Mumbai
2025-02-11,Paper,8306.9,6587.1,11.9,16,15,Coimbatore
2025-02-12,Paper,8464.5,6970.8,11.53,19,20,Mumbai
2025-02-13,Paper,8193.9,7455.9,11.61,15,15,Chennai
2025-02-14,Paper,8539.3,8079.3,12.01,19,19,Chennai
2025-02-15,Paper,6883.1,6353.7,11.56,14,14,Surat
2025-02-16,Paper,4444.3,3415.6,12.57,11,14,Coimbatore
2025-02-17,Paper,8589.2,7823.8,11.89,16,15,Pune
2025-02-18,Paper,8728.2,8080.8,12.06,16,19,Mumbai
2025-02-19,Paper,8504.2,8060.1,12.49,17,22,Kolkata
2025-02-20,Paper,8865.5,8188.2,11.97,19,21,Hyderabad
2025-02-21,Paper,8053.6,6340.1,11.99,19,24,Coimbatore
2025-02-22,Paper,7042.4,6379.6,11.55,14,17,Coimbatore
2025-02-23,Paper,4455.7,3700.2,12.5,13,16,Chennai
2025-02-24,Paper,8141.3,7305.5,11.99,15,16,Bengaluru
2025-02-25,Paper,8327.0,7249.7,12.03,17,19,Mumbai
2025-02-26,Paper,8234.5,7131.7,12.32,17,21,Coimbatore
2025-02-27,Paper,8388.6,6851.4,11.56,15,19,Pune
2025-02-28,Paper,8521.2,7441.4,11.92,16,22,Hyderabad
2025-03-01,Paper,7264.4,5908.2,12.58,14,12,Coimbatore
2025-03-02,Paper,4817.3,4217.6,11.97,11,10,Coimbatore
2025-03-03,Paper,8087.1,6757.8,11.41,16,23,Bengaluru
2025-03-04,Paper,9055.8,6988.8,12.06,20,20,Hyderabad
2025-03-05,Paper,8378.2,7662.9,11.53,18,17,Bengaluru
2025-03-06,Paper,8664.8,6574.4,11.69,20,18,Mumbai
2025-03-07,Paper,8855.5,7082.5,11.5,19,21,Pune
2025-03-08,Paper,7123.1,5909.5,11.45,14,13,Chennai
2025-03-09,Paper,5369.3,4998.1,12.56,12,14,Delhi
2025-03-10,Paper,8906.6,8038.8,11.7,18,19,Bengaluru
2025-03-11,Paper,8450.1,7049.1,12.53,15,19,Delhi
2025-03-12,Paper,9526.4,8343.3,11.97,17,15,Pune
2025-03-13,Paper,8844.0,6832.4,11.41,18,26,Delhi
2025-03-14,Paper,8736.1,7512.8,11.45,20,16,Ahmedabad
2025-03-15,Paper,7460.4,7023.1,12.33,15,13,Kolkata
2025-03-16,Paper,5121.6,3934.7,11.86,14,13,Bengaluru
2025-03-17,Paper,8960.6,8462.1,11.84,17,20,Hyderabad
2025-03-18,Paper,9703.5,8753.0,12.5,18,22,Pune
2025-03-19,Paper,8745.0,7035.6,11.74,20,26,Chennai
2025-03-20,Paper,8739.9,8077.2,11.9,19,26,Ahmedabad
2025-03-21,Paper,8901.3,7711.5,11.63,16,21,Hyderabad
2025-03-22,Paper,7555.2,5714.9,11.73,17,22,Delhi
2025-03-23,Paper,4546.1,4091.4,12.34,11,14,Surat
2025-03-24,Paper,8198.9,6189.4,12.26,17,14,Chennai
2025-03-25,Paper,8689.4,7078.4,11.77,20,16,Pune
2025-03-26,Paper,8330.8,6412.3,12.13,16,16,Pune
2025-03-27,Paper,8761.4,7838.7,11.67,19,18,Hyderabad
2025-03-28,Paper,9093.0,6831.6,11.98,19,25,Hyderabad
2025-03-29,Paper,6912.3,5827.7,12.44,13,16,Kolkata
2025-03-30,Paper,4603.6,4281.1,11.54,11,11,Ahmedabad
2025-03-31,Paper,8960.6,6779.6,12.18,16,22,Coimbatore
2025-04-01,Paper,9243.9,8464.6,12.3,20,17,Bengaluru
2025-04-02,Paper,8354.1,6835.3,12.24,19,17,Hyderabad
2025-04-03,Paper,9239.4,8523.5,12.5,21,28,Chennai
2025-04-04,Paper,9243.1,7762.5,12.41,21,22,Kolkata
2025-04-05,Paper,7588.3,5855.8,11.85,17,18,Pune
2025-04-06,Paper,5549.5,4832.8,11.99,12,18,Surat
2025-04-07,Paper,9739.6,7770.2,12.32,18,27,Pune
2025-04-08,Paper,8847.5,7911.6,12.47,20,17,Delhi
2025-04-09,Paper,9013.4,7853.5,12.06,17,22,Chennai
2025-04-10,Paper,8831.9,7486.1,11.65,19,19,Ahmedabad
2025-04-11,Paper,8980.6,6785.6,12.12,18,24,Coimbatore
2025-04-12,Paper,7807.5,6457.9,12.25,16,23,Pune
2025-04-13,Paper,4662.6,4269.1,12.57,11,13,Pune
2025-04-14,Paper,8683.1,7323.5,12.2,19,27,Coimbatore
2025-04-15,Paper,9467.4,8192.2,11.87,17,19,Pune
2025-04-16,Paper,9342.9,7802.0,12.18,18,20,Surat
2025-04-17,Paper,8858.9,7816.5,11.59,16,21,Delhi
2025-04-18,Paper,9284.9,8426.3,12.38,17,15,Delhi
2025-04-19,Paper,7393.2,6302.8,12.44,14,11,Surat
2025-04-20,Paper,5659.0,5247.2,12.35,14,19,Surat
2025-04-21,Paper,9009.3,7927.0,12.11,20,16,Kolkata
2025-04-22,Paper,9340.6,7131.1,11.96,17,24,Bengaluru
2025-04-23,Paper,9904.5,8418.0,11.89,19,22,Pune
2025-04-24,Paper,9186.9,8597.2,12.36,21,24,Ahmedabad
2025-04-25,Paper,8992.3,8275.0,12.34,16,16,Surat
2025-04-26,Paper,7516.0,6334.7,12.24,18,16,Chennai
2025-04-27,Paper,4997.2,3853.0,11.8,14,20,Mumbai
2025-04-28,Paper,9801.2,8201.7,12.56,21,20,Pune
2025-04-29,Paper,9024.5,8504.2,11.83,20,26,Surat
2025-04-30,Paper,8861.8,8095.1,11.58,18,25,Chennai
2025-05-01,Paper,8660.3,8176.9,11.84,17,24,Surat
2025-05-02,Paper,9332.0,8741.8,12.2,19,25,Surat
2025-05-03,Paper,7542.9,5920.7,11.45,17,18,Delhi
2025-05-04,Paper,4933.0,4160.5,11.72,13,14,Ahmedabad
2025-05-05,Paper,9133.4,7195.5,12.05,21,19,Chennai
2025-05-06,Paper,8397.5,7121.2,12.0,19,21,Mumbai
2025-05-07,Paper,8983.9,7634.7,12.13,18,25,Surat
2025-05-08,Paper,9070.9,8487.7,12.2,19,24,Mumbai
2025-05-09,Paper,9503.0,7538.1,11.68,20,24,Surat
2025-05-10,Paper,6933.5,5851.4,11.55,15,14,Coimbatore
2025-05-11,Paper,4632.9,4255.2,12.13,9,12,Mumbai
2025-05-12,Paper,8569.3,7156.7,12.09,17,18,Ahmedabad
2025-05-13,Paper,8406.8,6493.3,11.51,18,27,Surat
2025-05-14,Paper,9334.0,7353.6,11.84,17,16,Chennai
2025-05-15,Paper,9399.5,7510.8,12.07,21,20,Pune
2025-05-16,Paper,8960.5,7869.8,12.04,20,27,Ahmedabad
2025-05-17,Paper,7583.0,6254.3,11.68,16,15,Bengaluru
2025-05-18,Paper,5092.4,3873.5,12.12,12,16,Ahmedabad
2025-05-19,Paper,8786.6,7035.6,12.01,16,15,Bengaluru
2025-05-20,Paper,8693.3,7221.1,12.43,20,19,Pune
2025-05-21,Paper,8690.9,6730.6,11.68,17,23,Bengaluru
2025-05-22,Paper,8247.2,7140.4,11.5,18,21,Pune
2025-05-23,Paper,8870.6,8259.7,11.41,17,20,Mumbai
2025-05-24,Paper,7083.0,6283.6,12.37,16,17,Coimbatore
2025-05-25,Paper,5264.2,4281.1,12.56,13,17,Surat
2025-05-26,Paper,8777.0,6721.2,11.76,16,23,Mumbai
2025-05-27,Paper,8675.6,6874.0,12.17,17,18,Kolkata
2025-05-28,Paper,8415.6,7868.6,11.49,17,19,Coimbatore
2025-05-29,Paper,8733.6,8047.2,11.57,19,17,Surat
2025-05-30,Paper,8954.3,7202.3,11.44,17,18,Pune
2025-05-31,Paper,6629.2,5569.5,11.82,15,14,Surat
2025-06-01,Paper,4985.2,3994.7,11.64,10,11,Delhi
2025-06-02,Paper,8739.0,8109.6,12.35,16,22,Kolkata
2025-06-03,Paper,8392.9,6824.1,11.42,19,25,Hyderabad
2025-06-04,Paper,8425.0,7623.0,12.1,17,17,Chennai
2025-06-05,Paper,8697.9,6628.6,12.26,16,16,Ahmedabad
2025-06-06,Paper,8206.7,7434.5,12.11,17,21,Pune
2025-06-07,Paper,7075.8,5700.8,12.1,13,19,Coimbatore
2025-06-08,Paper,4586.8,3538.1,12.03,9,10,Surat
2025-06-09,Paper,8933.0,7442.4,12.47,20,25,Hyderabad
2025-06-10,Paper,9364.8,8820.5,12.32,21,20,Ahmedabad
2025-06-11,Paper,8230.7,7771.6,11.79,19,19,Kolkata
2025-06-12,Paper,8704.2,8073.6,11.49,16,16,Ahmedabad
2025-06-13,Paper,8247.9,6247.9,11.63,18,19,Coimbatore
2025-06-14,Paper,7235.0,6356.7,12.44,16,16,Bengaluru
2025-06-15,Paper,4398.4,3636.9,11.76,11,16,Mumbai
2025-06-16,Paper,8625.0,7186.7,11.6,17,25,Hyderabad
2025-06-17,Paper,8135.9,6657.9,11.7,18,22,Bengaluru
2025-06-18,Paper,8353.5,6505.8,11.7,17,14,Chennai
2025-06-19,Paper,8049.4,7245.7,11.7,17,16,Delhi
2025-06-20,Paper,8682.4,7176.9,11.47,20,29,Mumbai
2025-06-21,Paper,6489.8,5480.4,11.46,12,13,Hyderabad
2025-06-22,Paper,4971.9,4650.1,12.03,10,8,Surat
2025-06-23,Paper,8226.4,7807.2,11.83,18,17,Bengaluru
2025-06-24,Paper,8290.7,6341.7,12.16,15,20,Coimbatore
2025-06-25,Paper,8366.3,7801.8,11.6,15,17,Delhi
2025-06-26,Paper,8031.8,6132.1,12.02,19,20,Mumbai
2025-06-27,Paper,8355.8,7377.3,11.5,17,17,Hyderabad
2025-06-28,Paper,7227.0,5735.8,11.64,16,17,Coimbatore
2025-06-29,Paper,4441.6,3456.0,11.81,13,18,Chennai
2025-06-30,Paper,8643.2,7050.7,11.92,18,21,Ahmedabad
2025-07-01,Paper,8741.0,7686.5,11.52,18,24,Kolkata
2025-07-02,Paper,7914.5,6205.7,11.47,17,16,Mumbai
2025-07-03,Paper,7674.4,6665.4,11.6,18,25,Chennai
2025-07-04,Paper,8272.9,7280.8,11.59,19,27,Mumbai
2025-07-05,Paper,6406.6,5450.4,11.75,14,11,Chennai
2025-07-06,Paper,5302.1,4206.0,12.02,12,15,Delhi
2025-07-07,Paper,8129.8,7562.8,12.1,19,17,Bengaluru
2025-07-08,Paper,7820.4,6510.0,11.58,14,19,Coimbatore
2025-07-09,Paper,7683.2,5928.5,11.76,14,13,Surat
2025-07-10,Paper,8449.7,7861.9,12.18,17,19,Kolkata
2025-07-11,Paper,7851.9,6695.3,12.02,17,18,Mumbai
2025-07-12,Paper,6520.2,5599.2,12.23,13,15,Surat
2025-07-13,Paper,4916.8,3810.2,12.19,12,17,Pune
2025-07-14,Paper,7833.2,7362.3,12.54,17,17,Mumbai
2025-07-15,Paper,7970.4,7083.9,12.09,17,16,Bengaluru
2025-07-16,Paper,7964.5,7119.2,12.07,15,21,Chennai
2025-07-17,Paper,8193.3,6457.4,12.02,16,15,Pune
2025-07-18,Paper,8144.9,6764.6,12.45,16,23,Hyderabad
2025-07-19,Paper,6336.1,5119.3,12.05,12,16,Bengaluru
2025-07-20,Paper,4540.1,4205.4,12.45,11,12,Delhi
2025-07-21,Paper,7760.4,6560.0,11.5,15,22,Bengaluru
2025-07-22,Paper,7357.6,5533.0,11.57,15,22,Mumbai
2025-07-23,Paper,7949.4,6214.7,12.04,18,24,Ahmedabad
2025-07-24,Paper,8506.0,7186.0,11.44,17,21,Hyderabad
2025-07-25,Paper,7519.1,6619.5,12.16,18,24,Ahmedabad
2025-07-26,Paper,6054.4,5315.5,12.49,14,18,Ahmedabad
2025-07-27,Paper,4151.3,3364.5,12.57,11,13,Bengaluru
2025-07-28,Paper,8036.7,6148.1,11.94,17,16,Mumbai
2025-07-29,Paper,7925.2,7279.8,11.46,16,22,Coimbatore
2025-07-30,Paper,7698.1,7132.2,11.84,14,11,Surat
2025-07-31,Paper,7417.7,6623.5,11.99,15,15,Ahmedabad
2025-08-01,Paper,7757.0,7065.6,11.57,16,15,Pune
